,0
2998,123
2999,156
3000,102
3001,128
3002,201
3003,183
3004,195
3005,91
3006,31
3007,42
3008,1
3009,166
3010,185
3011,232
3012,145
3013,203
3014,245
3015,174
3016,51
3017,91
3018,81
3019,105
3020,28
3021,27
3022,248
3023,195
3024,83
3025,11
3026,141
3027,18
3028,234
3029,135
3030,186
3031,156
3032,144
3033,112
3034,117
3035,22
3036,202
3037,96
3038,62
3039,237
3040,230
3041,37
3042,195
3043,207
3044,159
3045,22
3046,123
3047,205
3048,70
3049,40
3050,141
3051,73
3052,58
3053,69
3054,216
3055,91
3056,186
3057,92
3058,134
3059,169
3060,189
3061,53
3062,193
3063,217
3064,3
3065,5
3066,230
3067,71
3068,96
3069,64
3070,8
3071,72
3072,80
3073,143
3074,38
3075,34
3076,88
3077,97
3078,69
3079,181
3080,114
3081,226
3082,146
3083,196
3084,141
3085,32
3086,73
3087,141
3088,161
3089,91
3090,7
3091,1
3092,71
3093,60
3094,254
3095,94
3096,61
3097,161
3098,112
3099,231
3100,91
3101,50
3102,178
3103,78
3104,157
3105,210
3106,168
3107,228
3108,157
3109,244
3110,235
3111,50
3112,69
3113,4
3114,49
3115,240
3116,119
3117,255
3118,22
3119,9
3120,252
3121,10
3122,75
3123,33
3124,45
3125,117
3126,99
3127,192
3128,205
3129,103
3130,244
3131,172
3132,171
3133,163
3134,227
3135,138
3136,201
3137,184
3138,120
3139,215
3140,52
3141,89
3142,25
3143,216
3144,247
3145,211
3146,62
3147,231
3148,3
3149,193
3150,3
3151,29
3152,43
3153,126
3154,141
3155,88
3156,40
3157,126
3158,237
3159,169
3160,158
3161,74
3162,166
3163,251
3164,250
3165,184
3166,133
3167,116
3168,67
3169,61
3170,128
3171,225
3172,84
3173,230
3174,45
3175,65
3176,38
3177,19
3178,233
3179,175
3180,46
3181,172
3182,83
3183,90
3184,70
3185,242
3186,115
3187,131
3188,159
3189,135
3190,55
3191,215
3192,45
3193,239
3194,128
3195,144
3196,236
3197,204
3198,162
3199,192
3200,189
3201,37
3202,212
3203,126
3204,148
3205,109
3206,92
3207,18
3208,126
3209,150
3210,57
3211,65
3212,73
3213,121
3214,55
3215,146
3216,116
3217,56
3218,190
3219,32
3220,91
3221,151
3222,140
3223,202
3224,32
3225,231
3226,154
3227,108
3228,167
3229,73
3230,57
3231,159
3232,194
3233,64
3234,8
3235,245
3236,31
3237,98
3238,184
3239,212
3240,126
3241,72
3242,196
3243,225
3244,219
3245,15
3246,81
3247,182
3248,46
3249,156
3250,42
3251,76
3252,118
3253,172
3254,40
3255,110
3256,225
3257,11
3258,87
3259,205
3260,62
3261,211
3262,221
3263,245
3264,83
3265,15
3266,12
3267,204
3268,5
3269,165
3270,66
3271,110
3272,138
3273,77
3274,31
3275,224
3276,36
3277,94
3278,88
3279,89
3280,253
3281,206
3282,61
3283,47
3284,107
3285,3
3286,77
3287,119
3288,230
3289,76
3290,76
3291,186
3292,73
3293,177
3294,96
3295,188
3296,190
3297,28
3298,1
3299,205
3300,233
3301,56
3302,136
3303,20
3304,98
3305,16
3306,155
3307,82
3308,127
3309,201
3310,12
3311,228
3312,77
3313,226
3314,163
3315,64
3316,76
3317,151
3318,197
3319,94
3320,253
3321,93
3322,75
3323,187
3324,51
3325,225
3326,40
3327,125
3328,139
3329,82
3330,114
3331,204
3332,157
3333,229
3334,231
3335,36
3336,91
3337,197
3338,90
3339,157
3340,205
3341,79
3342,193
3343,10
3344,33
3345,154
3346,218
3347,1
3348,149
3349,45
3350,6
3351,27
3352,91
3353,58
3354,221
3355,191
3356,190
3357,46
3358,109
3359,232
3360,110
3361,148
3362,223
3363,26
3364,13
3365,55
3366,177
3367,197
3368,220
3369,136
3370,179
3371,107
3372,104
3373,104
3374,210
3375,253
3376,245
3377,163
3378,105
3379,83
3380,50
3381,50
3382,78
3383,212
3384,135
3385,164
3386,109
3387,29
3388,74
3389,190
3390,177
3391,33
3392,110
3393,40
3394,152
3395,76
3396,200
3397,106
3398,116
3399,217
3400,174
3401,31
3402,74
3403,254
3404,210
3405,245
3406,20
3407,77
3408,211
3409,122
3410,130
3411,136
3412,123
3413,18
3414,1
3415,54
3416,103
3417,21
3418,207
3419,223
3420,209
3421,157
3422,98
3423,146
3424,145
3425,214
3426,126
3427,58
3428,245
3429,42
3430,37
3431,226
3432,109
3433,193
3434,205
3435,112
3436,30
3437,213
3438,54
3439,87
3440,174
3441,138
3442,150
3443,133
3444,77
3445,147
3446,112
3447,77
3448,240
3449,85
3450,78
3451,93
3452,139
3453,172
3454,50
3455,111
3456,45
3457,9
3458,48
3459,112
3460,196
3461,171
3462,181
3463,17
3464,151
3465,70
3466,9
3467,32
3468,152
3469,168
3470,170
3471,22
3472,225
3473,142
3474,120
3475,187
3476,95
3477,193
3478,19
3479,8
3480,19
3481,179
3482,83
3483,160
3484,39
3485,113
3486,148
3487,186
3488,68
3489,44
3490,30
3491,8
3492,42
3493,51
3494,46
3495,219
3496,131
3497,241
3498,33
3499,134
3500,218
3501,212
3502,231
3503,69
3504,68
3505,105
3506,71
3507,155
3508,132
3509,79
3510,0
3511,193
3512,137
3513,142
3514,27
3515,104
3516,168
3517,96
3518,55
3519,233
3520,108
3521,126
3522,59
3523,213
3524,48
3525,53
3526,144
3527,139
3528,16
3529,23
3530,194
3531,224
3532,32
3533,79
3534,218
3535,26
3536,19
3537,235
3538,139
3539,179
3540,70
3541,235
3542,28
3543,126
3544,196
3545,36
3546,23
3547,216
3548,72
3549,241
3550,158
3551,24
3552,195
3553,167
3554,140
3555,60
3556,123
3557,165
3558,14
3559,90
3560,248
3561,248
3562,55
3563,106
3564,146
3565,151
3566,76
3567,39
3568,171
3569,64
3570,108
3571,18
3572,170
3573,142
3574,155
3575,139
3576,234
3577,60
3578,252
3579,106
3580,119
3581,47
3582,220
3583,235
3584,99
3585,144
3586,89
3587,161
3588,94
3589,103
3590,155
3591,12
3592,167
3593,152
3594,226
3595,157
3596,55
3597,20
3598,28
3599,78
3600,66
3601,152
3602,240
3603,198
3604,17
3605,67
3606,24
3607,149
3608,86
3609,160
3610,142
3611,33
3612,82
3613,215
3614,218
3615,125
3616,251
3617,102
3618,43
3619,62
3620,189
3621,58
3622,39
3623,210
3624,175
3625,66
3626,96
3627,214
3628,81
3629,242
3630,95
3631,124
3632,150
3633,95
3634,10
3635,112
3636,106
3637,213
3638,239
3639,212
3640,225
3641,113
3642,249
3643,216
3644,175
3645,230
3646,122
3647,37
3648,183
3649,142
3650,159
3651,210
3652,203
3653,51
3654,226
3655,5
3656,108
3657,216
3658,204
3659,65
3660,15
3661,44
3662,167
3663,124
3664,235
3665,241
3666,250
3667,108
3668,140
3669,212
3670,107
3671,94
3672,90
3673,106
3674,179
3675,149
3676,86
3677,232
3678,49
3679,193
3680,169
3681,191
3682,140
3683,159
3684,58
3685,207
3686,37
3687,143
3688,81
3689,156
3690,198
3691,17
3692,188
3693,175
3694,214
3695,173
3696,209
3697,223
3698,232
3699,95
3700,116
3701,182
3702,163
3703,194
3704,63
3705,102
3706,13
3707,2
3708,185
3709,134
3710,205
3711,251
3712,186
3713,193
3714,27
3715,55
3716,218
3717,187
3718,148
3719,65
3720,69
3721,20
3722,62
3723,139
3724,202
3725,202
3726,158
3727,209
3728,0
3729,233
3730,9
3731,236
3732,178
3733,114
3734,223
3735,55
3736,164
3737,253
3738,124
3739,166
3740,29
3741,104
3742,184
3743,244
3744,226
3745,227
3746,218
3747,109
3748,158
3749,134
3750,197
3751,83
3752,91
3753,24
3754,11
3755,94
3756,222
3757,234
3758,39
3759,133
3760,99
3761,89
3762,170
3763,74
3764,82
3765,156
3766,37
3767,204
3768,110
3769,217
3770,249
3771,100
3772,107
3773,99
3774,103
3775,148
3776,214
3777,252
3778,249
3779,47
3780,76
3781,119
3782,193
3783,163
3784,78
3785,238
3786,244
3787,226
3788,150
3789,201
3790,191
3791,229
3792,60
3793,196
3794,56
3795,71
3796,49
3797,218
3798,121
3799,58
3800,202
3801,50
3802,198
3803,255
3804,34
3805,162
3806,126
3807,107
3808,33
3809,75
3810,140
3811,67
3812,178
3813,185
3814,94
3815,172
3816,155
3817,208
3818,76
3819,90
3820,70
3821,102
3822,71
3823,34
3824,234
3825,166
3826,231
3827,17
3828,148
3829,168
3830,228
3831,39
3832,163
3833,126
3834,191
3835,45
3836,253
3837,147
3838,129
3839,185
3840,199
3841,100
3842,83
3843,233
3844,154
3845,199
3846,83
3847,5
3848,201
3849,14
3850,165
3851,188
3852,5
3853,115
3854,81
3855,197
3856,76
3857,76
3858,91
3859,67
3860,111
3861,158
3862,237
3863,60
3864,60
3865,58
3866,222
3867,188
3868,142
3869,65
3870,162
3871,73
3872,125
3873,172
3874,193
3875,111
3876,216
3877,7
3878,206
3879,216
3880,71
3881,37
3882,57
3883,36
3884,38
3885,178
3886,254
3887,211
3888,139
3889,117
3890,179
3891,154
3892,108
3893,118
3894,173
3895,137
3896,135
3897,146
3898,251
3899,236
3900,235
3901,28
3902,39
3903,204
3904,7
3905,42
3906,189
3907,206
3908,192
3909,15
3910,178
3911,18
3912,70
3913,133
3914,36
3915,227
3916,123
3917,34
3918,101
3919,76
3920,73
3921,169
3922,5
3923,53
3924,99
3925,210
3926,165
3927,51
3928,171
3929,164
3930,162
3931,193
3932,245
3933,36
3934,157
3935,105
3936,171
3937,223
3938,124
3939,145
3940,199
3941,70
3942,145
3943,216
3944,205
3945,34
3946,123
3947,142
3948,34
3949,64
3950,117
3951,229
3952,212
3953,143
3954,228
3955,51
3956,201
3957,13
3958,251
3959,75
3960,217
3961,36
3962,190
3963,17
3964,20
3965,91
3966,140
3967,213
3968,168
3969,4
3970,149
3971,254
3972,63
3973,208
3974,121
3975,241
3976,243
3977,249
3978,158
3979,166
3980,238
3981,36
3982,99
3983,252
3984,204
3985,33
3986,233
3987,69
3988,97
3989,95
3990,121
3991,82
3992,246
3993,127
3994,142
3995,233
3996,43
3997,52
3998,167
3999,164
4000,21
4001,243
4002,93
4003,89
4004,7
4005,79
4006,108
4007,225
4008,37
4009,132
4010,226
4011,45
4012,170
4013,86
4014,145
4015,184
4016,51
4017,77
4018,229
4019,65
4020,5
4021,108
4022,78
4023,222
4024,175
4025,63
4026,20
4027,146
4028,2
4029,73
4030,193
4031,4
4032,65
4033,127
4034,168
4035,204
4036,173
4037,156
4038,131
4039,196
4040,6
4041,132
4042,224
4043,139
4044,13
4045,2
4046,248
4047,16
4048,231
4049,63
4050,254
4051,108
4052,45
4053,152
4054,150
4055,128
4056,168
4057,161
4058,248
4059,209
4060,51
4061,129
4062,2
4063,48
4064,252
4065,197
4066,104
4067,136
4068,132
4069,7
4070,241
4071,87
4072,184
4073,109
4074,91
4075,224
4076,82
4077,12
4078,37
4079,73
4080,49
4081,18
4082,105
4083,174
4084,160
4085,207
4086,193
4087,86
4088,157
4089,90
4090,78
4091,113
4092,246
4093,146
4094,151
4095,103
4096,182
4097,193
4098,96
4099,23
4100,226
4101,39
4102,74
4103,140
4104,173
4105,216
4106,144
4107,131
4108,221
4109,244
4110,152
4111,189
4112,224
4113,150
4114,192
4115,15
4116,118
4117,23
4118,183
4119,181
4120,161
4121,7
4122,52
4123,218
4124,90
4125,193
4126,215
4127,195
4128,216
4129,16
4130,113
4131,36
4132,161
4133,54
4134,172
4135,109
4136,56
4137,11
4138,200
4139,167
4140,131
4141,9
4142,254
4143,100
4144,254
4145,42
4146,210
4147,161
4148,235
4149,48
4150,2
4151,153
4152,72
4153,207
4154,233
4155,194
4156,16
4157,203
4158,215
4159,251
4160,209
4161,134
4162,226
4163,50
4164,224
4165,232
4166,163
4167,195
4168,102
4169,240
4170,47
4171,80
4172,150
4173,7
4174,164
4175,39
4176,75
4177,51
4178,112
4179,152
4180,32
4181,245
4182,213
4183,117
4184,213
4185,187
4186,156
4187,23
4188,38
4189,167
4190,78
4191,48
4192,0
4193,76
4194,130
4195,168
4196,142
4197,225
4198,6
4199,247
4200,66
4201,189
4202,115
4203,173
4204,134
4205,212
4206,240
4207,113
4208,19
4209,197
4210,44
4211,99
4212,142
4213,14
4214,79
4215,47
4216,217
4217,85
4218,75
4219,70
4220,79
4221,33
4222,61
4223,234
4224,36
4225,170
4226,103
4227,22
4228,149
4229,21
4230,191
4231,139
4232,117
4233,180
4234,74
4235,181
4236,11
4237,247
4238,188
4239,235
4240,251
4241,183
4242,228
4243,31
4244,193
4245,87
4246,84
4247,154
4248,20
4249,74
4250,132
4251,33
4252,121
4253,110
4254,71
4255,33
4256,151
4257,157
4258,165
4259,121
4260,125
4261,123
4262,142
4263,248
4264,123
4265,97
4266,255
4267,34
4268,79
4269,45
4270,142
4271,166
4272,103
4273,24
4274,157
4275,70
4276,86
4277,87
4278,252
4279,201
4280,97
4281,243
4282,222
4283,9
4284,221
4285,248
4286,158
4287,253
4288,66
4289,131
4290,139
4291,136
4292,246
4293,221
4294,140
4295,181
4296,248
4297,206
4298,108
4299,132
4300,168
4301,94
4302,103
4303,20
4304,129
4305,88
4306,190
4307,239
4308,212
4309,159
4310,49
4311,81
4312,231
4313,178
4314,193
4315,201
4316,153
4317,225
4318,207
4319,102
4320,37
4321,221
4322,138
4323,127
4324,110
4325,165
4326,95
4327,195
4328,175
4329,155
4330,214
4331,65
4332,85
4333,102
4334,56
4335,55
4336,191
4337,73
4338,93
4339,168
4340,231
4341,89
4342,157
4343,62
4344,167
4345,89
4346,183
4347,56
4348,84
4349,35
4350,119
4351,243
4352,8
4353,36
4354,107
4355,64
4356,100
4357,7
4358,58
4359,44
4360,6
4361,213
4362,61
4363,240
4364,148
4365,129
4366,203
4367,155
4368,243
4369,69
4370,196
4371,166
4372,228
4373,223
4374,199
4375,55
4376,81
4377,133
4378,119
4379,119
4380,62
4381,201
4382,171
4383,56
4384,71
4385,227
4386,41
4387,148
4388,165
4389,224
4390,150
4391,23
4392,209
4393,190
4394,73
4395,92
4396,129
4397,33
4398,122
4399,202
4400,14
4401,255
4402,183
4403,105
4404,229
4405,249
4406,246
4407,25
4408,96
4409,56
4410,122
4411,162
4412,37
4413,31
4414,20
4415,241
4416,62
4417,220
4418,246
4419,224
4420,249
4421,183
4422,234
4423,68
4424,202
4425,155
4426,81
4427,5
4428,6
4429,75
4430,55
4431,211
4432,2
4433,200
4434,66
4435,246
4436,240
4437,182
4438,108
4439,237
4440,220
4441,140
4442,195
4443,171
4444,100
4445,119
4446,67
4447,163
4448,224
4449,243
4450,7
4451,51
4452,24
4453,199
4454,143
4455,213
4456,178
4457,47
4458,78
4459,197
4460,184
4461,165
4462,235
4463,137
4464,94
4465,56
4466,32
4467,15
4468,89
4469,47
4470,18
4471,138
4472,84
4473,206
4474,225
4475,83
4476,160
4477,128
4478,94
4479,89
4480,75
4481,176
4482,37
4483,211
4484,175
4485,194
4486,216
4487,245
4488,169
4489,167
4490,249
4491,38
4492,213
4493,151
4494,199
4495,171
4496,201
4497,154
4498,48
4499,72
4500,170
4501,126
4502,225
4503,189
4504,107
4505,158
4506,60
4507,95
4508,251
4509,241
4510,29
4511,212
4512,193
4513,123
4514,185
4515,233
4516,45
4517,175
4518,23
4519,58
4520,155
4521,98
4522,32
4523,189
4524,63
4525,145
4526,227
4527,41
4528,108
4529,183
4530,178
4531,33
4532,78
4533,130
4534,136
4535,238
4536,249
4537,63
4538,221
4539,97
4540,30
4541,168
4542,249
4543,186
4544,141
4545,48
4546,219
4547,12
4548,57
4549,161
4550,148
4551,197
4552,145
4553,97
4554,186
4555,49
4556,110
4557,43
4558,29
4559,185
4560,4
4561,222
4562,119
4563,236
4564,77
4565,33
4566,211
4567,12
4568,164
4569,218
4570,197
4571,231
4572,250
4573,143
4574,26
4575,126
4576,1
4577,156
4578,103
4579,193
4580,199
4581,240
4582,175
4583,144
4584,225
4585,43
4586,12
4587,108
4588,204
4589,46
4590,245
4591,68
4592,8
4593,119
4594,123
4595,19
4596,160
4597,13
4598,70
4599,218
4600,194
4601,57
4602,62
4603,180
4604,66
4605,212
4606,159
4607,167
4608,59
4609,143
4610,255
4611,2
4612,49
4613,162
4614,226
4615,91
4616,53
4617,67
4618,123
4619,253
4620,250
4621,130
4622,117
4623,82
4624,18
4625,128
4626,88
4627,210
4628,54
4629,3
4630,32
4631,17
4632,126
4633,15
4634,101
4635,93
4636,107
4637,173
4638,85
4639,148
4640,219
4641,97
4642,10
4643,41
4644,137
4645,252
4646,250
4647,45
4648,248
4649,66
4650,177
4651,68
4652,130
4653,193
4654,133
4655,232
4656,68
4657,16
4658,250
4659,56
4660,95
4661,175
4662,191
4663,227
4664,136
4665,217
4666,134
4667,247
4668,66
4669,58
4670,253
4671,7
4672,7
4673,106
4674,213
4675,101
4676,49
4677,78
4678,27
4679,142
4680,136
4681,255
4682,215
4683,30
4684,177
4685,142
4686,109
4687,225
4688,241
4689,42
4690,237
4691,116
4692,170
4693,137
4694,115
4695,186
4696,79
4697,8
4698,105
4699,70
4700,237
4701,39
4702,6
4703,241
4704,181
4705,102
4706,24
4707,133
4708,24
4709,129
4710,116
4711,235
4712,124
4713,175
4714,245
4715,51
4716,76
4717,55
4718,87
4719,103
4720,133
4721,11
4722,245
4723,216
4724,19
4725,80
4726,119
4727,175
4728,120
4729,59
4730,100
4731,195
4732,252
4733,10
4734,127
4735,231
4736,6
4737,225
4738,254
4739,250
4740,193
4741,193
4742,59
4743,81
4744,213
4745,36
4746,139
4747,138
4748,238
4749,207
4750,157
4751,249
4752,116
4753,26
4754,80
4755,38
4756,144
4757,43
4758,26
4759,168
4760,184
4761,25
4762,212
4763,233
4764,168
4765,34
4766,225
4767,235
4768,135
4769,104
4770,82
4771,115
4772,158
4773,183
4774,189
4775,10
4776,151
4777,241
4778,51
4779,27
4780,186
4781,47
4782,138
4783,97
4784,176
4785,21
4786,120
4787,11
4788,115
4789,186
4790,203
4791,98
4792,14
4793,207
4794,133
4795,120
4796,32
4797,33
4798,39
4799,186
4800,23
4801,59
4802,210
4803,57
4804,155
4805,132
4806,71
4807,97
4808,77
4809,160
4810,152
4811,63
4812,145
4813,128
4814,239
4815,45
4816,213
4817,220
4818,165
4819,171
4820,177
4821,37
4822,245
4823,201
4824,33
4825,131
4826,228
4827,95
4828,55
4829,188
4830,132
4831,170
4832,0
4833,60
4834,185
4835,115
4836,172
4837,205
4838,117
4839,10
4840,86
4841,171
4842,48
4843,123
4844,66
4845,52
4846,61
4847,38
4848,73
4849,67
4850,149
4851,245
4852,88
4853,210
4854,158
4855,179
4856,249
4857,232
4858,242
4859,139
4860,40
4861,78
4862,54
4863,67
4864,249
4865,191
4866,219
4867,176
4868,116
4869,138
4870,90
4871,224
4872,216
4873,51
4874,17
4875,207
4876,236
4877,38
4878,137
4879,40
4880,148
4881,42
4882,204
4883,68
4884,81
4885,39
4886,4
4887,108
4888,23
4889,38
4890,251
4891,242
4892,116
4893,6
4894,242
4895,136
4896,51
4897,145
4898,0
4899,19
4900,152
4901,121
4902,243
4903,247
4904,51
4905,90
4906,216
4907,122
4908,82
4909,131
4910,38
4911,186
4912,39
4913,117
4914,114
4915,15
4916,246
4917,226
4918,252
4919,235
4920,144
4921,206
4922,87
4923,210
4924,77
4925,167
4926,97
4927,126
4928,254
4929,200
4930,95
4931,127
4932,224
4933,153
4934,41
4935,81
4936,87
4937,93
4938,20
4939,21
4940,213
4941,120
4942,20
4943,125
4944,101
4945,213
4946,142
4947,101
4948,59
4949,31
4950,57
4951,41
4952,64
4953,45
4954,191
4955,105
4956,193
4957,244
4958,208
4959,36
4960,55
4961,9
4962,67
4963,114
4964,245
4965,253
4966,90
4967,1
4968,153
4969,178
4970,246
4971,10
4972,169
4973,188
4974,25
4975,222
4976,198
4977,63
4978,113
4979,137
4980,224
4981,184
4982,128
4983,179
4984,147
4985,198
4986,4
4987,221
4988,7
4989,93
4990,62
4991,170
4992,63
4993,175
4994,186
4995,64
4996,71
4997,10
4998,79
4999,180
5000,119
5001,91
5002,73
5003,205
5004,170
5005,54
5006,239
5007,22
5008,144
5009,248
5010,230
5011,10
5012,29
5013,41
5014,19
5015,178
5016,151
5017,176
5018,73
5019,109
5020,60
5021,162
5022,64
5023,154
5024,192
5025,1
5026,110
5027,223
5028,217
5029,131
5030,255
5031,64
5032,43
5033,253
5034,221
5035,226
5036,73
5037,246
5038,16
5039,39
5040,231
5041,0
5042,208
5043,16
5044,22
5045,108
5046,84
5047,138
5048,8
5049,211
5050,140
5051,4
5052,78
5053,5
5054,145
5055,236
5056,33
5057,51
5058,77
5059,135
5060,145
5061,198
5062,140
5063,162
5064,131
5065,25
5066,122
5067,225
5068,224
5069,217
5070,228
5071,47
5072,208
5073,38
5074,55
5075,234
5076,47
5077,149
5078,210
5079,244
5080,119
5081,0
5082,26
5083,180
5084,137
5085,122
5086,162
5087,3
5088,32
5089,2
5090,193
5091,96
5092,179
5093,58
5094,188
5095,234
5096,96
5097,162
5098,108
5099,249
5100,91
5101,97
5102,75
5103,208
5104,33
5105,171
5106,143
5107,3
5108,209
5109,254
5110,13
5111,142
5112,170
5113,71
5114,186
5115,131
5116,55
5117,218
5118,209
5119,167
5120,39
5121,2
5122,111
5123,20
5124,94
5125,204
5126,76
5127,85
5128,244
5129,98
5130,204
5131,67
5132,101
5133,35
5134,204
5135,140
5136,127
5137,27
5138,47
5139,161
5140,237
5141,124
5142,229
5143,170
5144,97
5145,76
5146,229
5147,25
5148,101
5149,31
5150,188
5151,236
5152,242
5153,198
5154,29
5155,23
5156,133
5157,187
5158,160
5159,187
5160,126
5161,206
5162,152
5163,183
5164,29
5165,133
5166,78
5167,77
5168,181
5169,104
5170,148
5171,120
5172,220
5173,82
5174,100
5175,230
5176,251
5177,216
5178,6
5179,229
5180,103
5181,107
5182,29
5183,194
5184,120
5185,191
5186,22
5187,97
5188,180
5189,59
5190,118
5191,61
5192,28
5193,199
5194,110
5195,89
5196,86
5197,231
5198,250
5199,33
5200,199
5201,28
5202,225
5203,3
5204,27
5205,212
5206,18
5207,25
5208,191
5209,81
5210,108
5211,56
5212,145
5213,173
5214,119
5215,58
5216,135
5217,230
5218,110
5219,100
5220,77
5221,3
5222,210
5223,169
5224,30
5225,119
5226,201
5227,246
5228,65
5229,55
5230,223
5231,214
5232,115
5233,93
5234,219
5235,177
5236,56
5237,163
5238,112
5239,30
5240,248
5241,117
5242,0
5243,240
5244,151
5245,21
5246,191
5247,187
5248,50
5249,113
5250,236
5251,63
5252,74
5253,212
5254,228
5255,124
5256,24
5257,42
5258,114
5259,58
5260,171
5261,151
5262,42
5263,126
5264,163
5265,112
5266,166
5267,8
5268,224
5269,153
5270,101
5271,3
5272,197
5273,132
5274,130
5275,158
5276,176
5277,126
5278,91
5279,25
5280,35
5281,73
5282,67
5283,51
5284,22
5285,209
5286,56
5287,38
5288,95
5289,177
5290,125
5291,55
5292,60
5293,34
5294,244
5295,134
5296,216
5297,178
5298,172
5299,55
5300,205
5301,206
5302,220
5303,208
5304,176
5305,110
5306,181
5307,0
5308,80
5309,189
5310,17
5311,213
5312,252
5313,77
5314,46
5315,153
5316,220
5317,230
5318,197
5319,45
5320,164
5321,91
5322,204
5323,49
5324,34
5325,200
5326,139
5327,123
5328,27
5329,203
5330,252
5331,127
5332,40
5333,124
5334,139
5335,250
5336,194
5337,191
5338,190
5339,23
5340,143
5341,10
5342,51
5343,247
5344,62
5345,134
5346,143
5347,24
5348,62
5349,145
5350,12
5351,10
5352,153
5353,248
5354,49
5355,20
5356,92
5357,159
5358,44
5359,109
5360,32
5361,114
5362,59
5363,228
5364,70
5365,40
5366,179
5367,21
5368,191
5369,224
5370,153
5371,222
5372,198
5373,191
5374,43
5375,212
5376,37
5377,180
5378,185
5379,237
5380,197
5381,105
